event,site,white,white_elo,black,black_elo,result,termination,time_control,opening,moves
Rated Bullet game,https://lichess.org/82hzw0xp,wut,1858,pink_overdoze,2113,0-1,Time forfeit,60+0,Scandinavian Defense: Mieses-Kotroc Variation,1. e4 d5 2. exd5 Qxd5 3. c4 Qe4+ 4. Be2 Qxg2 5. Bf3 Qg6 6. Nc3 Nc6 7. d4 Bf5 8. Be3 Nb4 9. Qa4+ Nc6 10. O-O-O Bc2 11. Qb5 O-O-O 12. Rd2 a6 13. Qg5 Qxg5 14. Bxg5 Bg6 15. Bxc6 bxc6 16. Nf3 Nf6 17. Ne5 Rd6 18. Nxf7 e6 19. Nxd6+ Bxd6 20. d5 cxd5 21. cxd5 h6 22. Be3 e5 23. Rhd1 Bh5 24. Re1 Ng4 25. h3 Nf6 26. Na4 Ne4 27. Rc2 Bg6 28. Rc6 Be8 29. Nb6+ Kd8 30. Na8 Ke7 31. Rxc7+ Bxc7 32. Nxc7 Kd6 33. Rd1 Kxc7 34. f4 Kd8 35. d6 Bb5
Rated Bullet game,https://lichess.org/n5iyipa9,pink_overdoze,2118,wut,1854,1-0,Time forfeit,60+0,"Modern Defense: Two Knights Variation, Suttles Variation",1. Nc3 g6 2. d4 Bg7 3. Nf3 d6 4. e4 c6 5. Bc4 Nd7 6. Ng5 e6 7. Bxe6 fxe6 8. Nxe6 Qe7 9. Nc7+ Kf7 10. Nxa8 Ndf6 11. Qf3 Bg4 12. Qf4 h6 13. O-O g5 14. Qe3 Qd8 15. e5 dxe5 16. dxe5 Nd5 17. Qxa7 Be6 18. Qxb7+ Nde7 19. Be3 Bxe5 20. f4 Bd6 21. fxg5+ Kg6 22. Nb6 hxg5 23. g3 Nf6 24. Nba4 Nfd5 25. Bd4 Rf8 26. Rxf8 Qxf8 27. Rf1 Qh6 28. Nc5 Qh3 29. Nxe6 Nf5 30. Rxf5 Kxf5 31. Nxd5 cxd5 32. Qf7+ Ke4 33. Nxg5+ Kxd4 34. Nxh3 Kc5 35. Nf2 d4 36. Nd3+
Rated Bullet game,https://lichess.org/txyai4o9,wut,1849,pink_overdoze,2123,0-1,Normal,60+0,Robatsch (Modern) Defense,1. e4 g6 2. d4 Bg7 3. c4 c5 4. d5 e6 5. Nc3 d6 6. Nf3 e5 7. Be2 f5 8. exf5 gxf5 9. Bg5 Bf6 10. Bxf6 Nxf6 11. Ng5 Rg8 12. Bh5+ Ke7 13. h4 h6 14. Nh3 a6 15. Qf3 b5 16. O-O-O b4 17. Ne2 a5 18. Ng3 f4 19. Ne4 Nxe4 20. Qxe4 Qf8 21. g3 Bxh3 22. Rxh3 Nd7 23. gxf4 Qxf4+ 24. Qxf4 exf4 25. Re1+ Ne5 26. b3 Rg2 27. Rf3 Rf8 28. Kb2 Kd7 29. Rh3 Kc7 30. a3 f3 31. axb4 Nd3+ 32. Ka3 axb4+ 33. Ka4 Ra8+ 34. Kb5 Rb8+ 35. Ka5 Nxe1 36. Bxf3 Rxf2 37. Bh5 Ra2#
Rated Bullet game,https://lichess.org/khr44yca,pink_overdoze,2127,wut,1845,1-0,Time forfeit,60+0,"Queen's Pawn Opening: Veresov Attack, Irish Gambit",1. Nc3 d5 2. d4 c5 3. Nf3 cxd4 4. Nxd4 Nf6 5. Ndb5 Nc6 6. Nxd5 Nxd5 7. Qxd5 Qa5+ 8. Bd2 Qb6 9. Be3 Qa5+ 10. Nc3 Be6 11. Qxa5 Nxa5 12. O-O-O Nc6 13. f3 g6 14. Bd4 Nxd4 15. Rxd4 Bg7 16. Rd3 O-O 17. e4 Rac8 18. h3 f5 19. exf5 Bxf5 20. Re3 e5 21. Bb5 a6 22. Ba4 b5 23. Bb3+ Kh8 24. Nd5 a5 25. Ne7 a4 26. Nxc8 Rxc8 27. g4 axb3 28. axb3 Bxc2 29. Rc3 Rxc3 30. bxc3 Bxb3 31. Kb2 Bc4 32. Rd1 Kg8 33. Rd8+ Kf7 34. Rd7+ Kf8 35. Rb7 h6 36. Rb8+ Kf7 37. Rb7+ Kg8 38. Rb6 Kh7 39. Rb7 h5 40. g5 Kg8 41. h4 Kf8 42. f4 e4 43. f5 e3 44. f6 e2 45. fxg7+ Kg8 46. Re7 e1=Q 47. Rxe1 Kxg7 48. Re7+ Kf8 49. Rh7 Kg8 50. Rc7 Kf8 51. Rxc4
Rated Bullet game,https://lichess.org/ugurhb5q,wut,1841,pink_overdoze,2131,0-1,Time forfeit,60+0,Robatsch (Modern) Defense,1. e4 g6 2. d4 Bg7 3. c4 c5 4. d5 d6 5. Nc3 e6 6. Nf3 Nf6 7. Bd3 O-O 8. Bg5 h6 9. Bh4 Kh7 10. Qc2 e5 11. O-O-O b5 12. h3 bxc4 13. Bxc4 Ba6 14. Bd3 Bxd3 15. Qxd3 Nbd7 16. g4 c4 17. Qc2 Nc5 18. g5 Nd3+ 19. Kb1 Rb8 20. Rxd3 cxd3 21. Qxd3 Nh5 22. gxh6 Bxh6 23. Rg1 Qb6 24. Qc2 Rb7 25. Ng5+ Bxg5 26. Bxg5 Rfb8 27. Bc1 Qd4 28. b3 Rc8 29. Be3 Qxc3 30. Qe2 Rxb3+ 31. axb3 Qxb3+ 32. Qb2 Qxb2+ 33. Kxb2 Rb8+ 34. Kc3 a6 35. Rg5 Rc8+ 36. Kb4 Rc2 37. Ka5 Ra2+ 38. Kb6 Ra1 39. Kc6 Rb1 40. Kxd6 a5 41. Ke7 a4 42. d6 a3 43. d7 Rb7 44. Rxe5 Ng7 45. Ra5 Ne6 46. Rxa3 Kg7 47. Ke8 Kf6 48. d8=Q+ Nxd8 49. Kxd8 Ke5 50. f3 f5 51. Ra5+ Kf6 52. exf5 gxf5 53. h4 Rb8+ 54. Kc7 Re8 55. Ra6+ Ke5 56. Ra5+ Kf6 57. h5 f4 58. Ra6+ Kf5 59. Bd4 Re7+
Rated Bullet game,https://lichess.org/soj1nd64,pink_overdoze,2136,wut,1837,1-0,Normal,60+0,Modern Defense: Pseudo-Austrian Attack,1. Nc3 d6 2. d4 g6 3. e4 Bg7 4. f4 c6 5. e5 Nd7 6. e6 fxe6 7. Nh3 e5 8. Ng5 Nb6 9. dxe5 Nh6 10. e6 O-O 11. Be3 Nf5 12. Bf2 Bf6 13. g4 Ng7 14. Nf7 Qc7 15. f5 gxf5 16. gxf5 Nxf5 17. Rg1+ Ng7 18. Qh5 Bxe6 19. Bd3 Rxf7 20. Qxh7+ Kf8 21. Qh8#
Rated Bullet game,https://lichess.org/pysx24rw,wut,1833,pink_overdoze,2140,1-0,Normal,60+0,Sicilian Defense: Hyperaccelerated Pterodactyl,1. e4 g6 2. Nf3 Bg7 3. d4 c5 4. d5 d6 5. c4 e6 6. Nc3 Nf6 7. Bd3 O-O 8. Qc2 Nbd7 9. h4 Ng4 10. Bd2 Nge5 11. Nxe5 Nxe5 12. f4 Nxd3+ 13. Qxd3 Bf6 14. g4 Bxh4+ 15. Kd1 exd5 16. Nxd5 Bxg4+ 17. Kc2 Be6 18. Rag1 Bxd5 19. Qxd5 Bf6 20. f5 Qb6 21. Bc3 Bxc3 22. Kxc3 Qc6 23. Qd2 b5 24. Qh6 b4+ 25. Kd2 Rfe8 26. Qxh7+ Kf8 27. f6 Qd5+ 28. cxd5 Rxe4 29. Qh8#
Rated Bullet game,https://lichess.org/ivzydiy6,pink_overdoze,2118,wut,1854,1-0,Time forfeit,60+0,Sodium Attack,1. Na3 d5 2. c4 c6 3. cxd5 cxd5 4. Nf3 Nf6 5. e4 dxe4 6. Bb5+ Nc6 7. Ng5 Qd5 8. Qb3 Qxb3 9. axb3 Bd7 10. Bc4 e6 11. Nb5 Rc8 12. Nxa7 Nxa7 13. Rxa7 Bc5 14. Rxb7 O-O 15. Nxe4 Nxe4 16. Rxd7 Nxf2 17. d4 Ne4 18. dxc5 Nxc5 19. Rd1 Nxb3 20. O-O Nxc1 21. Rxc1 Rfd8 22. b3 g6 23. h3 Kg7 24. g3 h5 25. h4 Rd1 26. g4 Rd2 27. Rfe1 Ra2 28. Rf1 Rd8 29. Rxf7+ Kxf7 30. Rf1+
Rated Bullet game,https://lichess.org/nfno3vct,wut,1849,pink_overdoze,2123,0-1,Time forfeit,60+0,Robatsch (Modern) Defense,1. e4 g6 2. d4 Bg7 3. c4 c5 4. d5 d6 5. Nc3 b5 6. Nf3 b4 7. Ne2 a5 8. b3 a4 9. Rb1 axb3 10. axb3 Ra2 11. Bd2 Qa5 12. g3 Qa3 13. Bg2 Nh6 14. O-O Ng4 15. h3 Ne5 16. Nxe5 Bxe5 17. Nf4 h5 18. Nd3 Bd4 19. Bg5 h4 20. g4 Nd7 21. Nf4 Ne5 22. Kh1 Ba6 23. Nd3 Nxc4 24. bxc4 Bxc4 25. Nb2 Bxb2 26. e5 Bxe5 27. f4 Bd4 28. Re1 f6 29. Bxf6 Bxf6 30. f5 gxf5 31. gxf5 Qg3 32. Rg1 Be5
Rated Bullet game,https://lichess.org/6rjvk19f,pink_overdoze,2127,wut,1845,0-1,Normal,60+0,"Nimzowitsch Defense: Scandinavian Variation, Bogoljubov Variation, Nimzowitsch Gambit",1. Nc3 d5 2. d4 Nc6 3. e4 dxe4 4. d5 Ne5 5. f3 f5 6. f4 Ng6 7. g4 e6 8. h4 exd5 9. h5 N6e7 10. g5 Bd7 11. Nxd5 Nxd5 12. Qxd5 c6 13. Qe5+ Ne7 14. h6 Rg8 15. g6 hxg6 16. h7 Rh8 17. Nh3 Qb6 18. Ng5 O-O-O 19. Nf7 Re8 20. Nd6+ Kd8 21. Nf7+ Kc8 22. Nxh8 Nd5 23. Qxe8+ Bxe8 24. Nxg6 Bxg6 25. h8=Q Qc5 26. Bc4 Nb4 27. Rh2 Kc7 28. Bd2 Qxc4 29. Qxf8 Nxc2+ 30. Kd1 Nxa1 31. Qxg7+ Kb6 32. Be3+ Ka6 33. Ke1 Qd3 34. Kf2 Nc2 35. Kg3 Qxe3+ 36. Kh4 Qxf4+ 37. Kh3 Qg4#
Rated Bullet game,https://lichess.org/6p355kfr,wut,1866,pink_overdoze,2106,1-0,Normal,60+0,Pirc Defense #5,1. e4 d6 2. d4 Bd7 3. c4 Bc6 4. Nc3 Bd7 5. f4 Bc8 6. Nf3 Bd7 7. Be3 Bc8 8. Bd3 Bd7 9. Qc2 e6 10. e5 Be7 11. exd6 cxd6 12. Nb5 a6 13. Nc3 b6 14. d5 Nf6 15. dxe6 fxe6 16. f5 e5 17. Nd5 Nc6 18. Nxe7 Nb4 19. Qc3 Nxd3+ 20. Qxd3 e4 21. Qe2 exf3 22. Qxf3 Kxe7 23. O-O-O Rc8 24. Kb1 Rxc4 25. Bg5 Kf7 26. Rhe1 d5 27. Bxf6 Qxf6 28. Qxd5+ Kf8 29. Qxc4 Be8 30. Qe4 Qf7 31. g4 h5 32. g5 h4 33. g6 Qxg6 34. fxg6 Bxg6 35. Qxg6 Rh6 36. Re8#
Rated Bullet game,https://lichess.org/l9s50gkm,pink_overdoze,2085,wut,1886,0-1,Normal,60+0,Van Geet Opening,1. Nc3 d5 2. Nxd5 Qxd5 3. Nf3 Qd8 4. d3 Nc6 5. Bd2 Nf6 6. e3 e6 7. Be2 Bd6 8. O-O O-O 9. Re1 b6 10. Rf1 Bb7 11. Re1 Ne5 12. Rf1 Neg4 13. h3 Ne5 14. Re1 Nxf3+ 15. Bxf3 c6 16. Rf1 e5 17. g3 Qc7 18. Bg2 c5 19. Re1 Bxg2 20. Rf1 Bxf1 21. Kxf1 Qd7 22. Kg2 Rae8 23. f3 e4 24. dxe4 Be5 25. Be1 Qc7 26. Bf2 Rd8 27. Qe2 h6 28. c3 Nh5 29. Qe1 Nf6 30. a3 Bd6 31. b3 Nd7 32. Ra2 Ne5 33. f4 Nd3 34. Qe2 Nxf2 35. e5 Be7 36. Qxf2 Rd5 37. h4 Rfd8 38. c4 Rd3 39. a4 R8d7 40. a5 Qd8 41. axb6 Rd2 42. Rxd2 Rxd2 43. bxa7 Rxf2+ 44. Kxf2 Qa5 45. b4 Qxa7 46. b5 Qa4 47. b6 Qxc4 48. Kf3 Qb5 49. e6 Qxb6 50. exf7+ Kxf7 51. g4 Qc6+ 52. Ke2 Qe4 53. g5 hxg5 54. hxg5 g6 55. Kd2 c4 56. Kc3 Qxe3+ 57. Kxc4 Qxf4+ 58. Kd5 Qxg5+ 59. Ke4 Qf5+ 60. Ke3 Bd6 61. Ke2 g5 62. Kd1 g4 63. Kc1 g3 64. Kd1 g2 65. Kc1 Qf2 66. Kd1 g1=Q#
Rated Bullet game,https://lichess.org/frxk3thn,fred65,1866,pink_overdoze,2066,0-1,Time forfeit,120+0,English Opening: The Whale,1. e4 e5 2. c4 Nc6 3. Nc3 Nf6 4. d3 Bc5 5. Be2 O-O 6. h3 Nd4 7. f4 exf4 8. Bxf4 Nh5 9. Bh2 Nxe2 10. Ngxe2 Qh4+ 11. g3 Qf6 12. Nf4 Qd4 13. Qe2 Nf6 14. O-O-O d5 15. Nfxd5 Nxd5 16. Nxd5 c6 17. Nc3 b5 18. cxb5 cxb5 19. Nxb5 Qb4 20. Nc3 Be6 21. Kb1 Bd4 22. Nd5 Bxd5 23. exd5 Rab8 24. Rd2 Rfe8 25. Qg2 Rb6 26. Rc1 Reb8 27. Rcc2 Be5 28. g4 Bxh2 29. Qxh2 Qd4 30. Qg2 g6 31. b3 a5 32. Rc4 Qe3 33. h4 Ra8 34. Ra4 Rc8 35. Rc4 Rd8 36. Qe2 Qg1+ 37. Kb2 Rbd6 38. Rc7 Qd4+ 39. Kb1 Qxd5 40. Qf2 a4 41. Re2 axb3
Rated Bullet game,https://lichess.org/a7xmf27l,pink_overdoze,2072,fred65,1861,1-0,Time forfeit,120+0,Van Geet Opening,1. Nc3 b6 2. d4 Bb7 3. e4 g6 4. Nf3 Bg7 5. Bc4 e6 6. O-O Ne7 7. Ng5 O-O 8. e5 f6 9. Bxe6+ dxe6 10. Nxe6 Qd7 11. Nxf8 Kxf8 12. exf6 Bxf6 13. Bh6+ Kg8 14. Re1 Nbc6 15. Ne4 Nd5 16. c3 Bg7 17. Bxg7 Kxg7 18. c4 Nf6 19. d5 Ne7 20. Qd4 Rf8 21. Nxf6 Rxf6 22. Re6 Ng8 23. Rae1 Bc8 24. f3 Qf7 25. Rxf6 Qxf6 26. Qxf6+ Kxf6 27. b3 Ne7 28. h3 Kf7 29. Kf2 h5 30. Re2 Nf5 31. Rd2 Nd6 32. Re2 a5 33. Rd2 Bd7 34. Re2 g5 35. Rd2 Kf6 36. Re2 h4 37. Rd2 Nf5 38. a3 Nd6 39. Rc2 Nb7 40. b4 axb4 41. axb4 c6 42. d6 Nxd6 43. c5 bxc5 44. bxc5 Nb5 45. Rd2 Be6 46. Rd8 Bd5 47. Rf8+ Kg6 48. Rb8 Nd4 49. Rd8 Ne6 50. Rd6 Kf5 51. Rd7 Nxc5 52. Rc7 Ne6 53. Rc8 c5 54. Ke1 c4 55. Kf2 Ke5 56. g3 hxg3+ 57. Kxg3 Kd4 58. h4 gxh4+ 59. Kxh4 c3 60. Kg4 Bc4 61. Ra8 Kd3 62. Ra1 c2 63. Rh1 Kc3 64. Kf5 Nd4+ 65. Ke5 Nxf3+ 66. Ke4 Nd2+ 67. Ke3 Nb3 68. Ke4 Kb2 69. Rh3 c1=Q 70. Rh2+ Kb1 71. Ke5
Rated Bullet game,https://lichess.org/tk5e9eul,fred65,1855,pink_overdoze,2078,0-1,Time forfeit,120+0,Scandinavian Defense: Mieses-Kotroc Variation,1. e4 d5 2. exd5 Qxd5 3. d4 Nf6 4. Be3 e5 5. c3 exd4 6. Qxd4 Nc6 7. Qd2 Bf5 8. Nf3 O-O-O 9. Qxd5 Rxd5 10. Bc4 Be7 11. Bxd5 Nxd5 12. O-O Nxe3 13. fxe3 Bc5 14. Nd4 Bd3 15. Rxf7 g5 16. Nd2 a5 17. N2b3 Bd6 18. Re1 a4 19. Nd2 Ne5 20. Rf6 Ng4 21. Rxd6 cxd6 22. h3 Ne5 23. Ne6 h6 24. b3 a3 25. Nd4 Kb8 26. c4 h5 27. Nb5 Rh6 28. Nxa3 g4 29. h4 g3 30. Nb5 Ng4 31. Nd4 Nf2 32. e4 Rg6 33. e5 dxe5 34. Rxe5 Rg4 35. N4f3 Ka7 36. Ra5+ Kb6 37. Rb5+ Kc7 38. Rc5+ Kb6 39. Rg5 Rf4 40. Rd5 Rf7 41. b4 Re7 42. c5+ Kb5 43. Re5 Rd7 44. Re3 Kxb4 45. c6 bxc6 46. Ne5 Ra7
Rated Bullet game,https://lichess.org/oo2zzagf,pink_overdoze,2084,fred65,1850,1-0,Time forfeit,120+0,Van Geet Opening,1. Nc3 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qa4 d6 5. Nf3 Bd7 6. e4 g6 7. Be2 Bg7 8. O-O Nf6 9. Bf4 O-O 10. Rad1 a6 11. Qb3 b5 12. Bg5 Be6 13. Nd5 Re8 14. Bxf6 Bxf6 15. a3 Bxd5 16. exd5 Ne5 17. Nxe5 Bxe5 18. c3 Qb6 19. g3 Rec8 20. Kg2 Bf6 21. h4 Rab8 22. h5 Kg7 23. Rh1 h6 24. hxg6 fxg6 25. Bg4 Rc4 26. Be6 Rh8 27. Rd3 h5 28. Rf3 Rf8 29. Re1 Be5 30. Ree3 Rf6 31. Qc2 Qd8 32. Qd3 h4 33. gxh4 Rxh4 34. Kf1 Rh1+ 35. Ke2 Rc1 36. Qd2 Rh1 37. Kd3 Qb6 38. Kc2 a5 39. Qe2 b4 40. axb4 axb4 41. cxb4 Qxb4 42. Rb3 Qd4 43. Qd3 Rxf3 44. Qxd4 Bxd4 45. Rxf3 Bf6 46. b3 Rh4 47. Rd3 Rb4 48. f3 Rb5 49. Kd2 Rb4 50. Ke2 Rd4 51. Rxd4 Bxd4 52. Kd3
Rated Bullet game,https://lichess.org/on0y0nib,ThePersianGulf,2145,pink_overdoze,2089,0-1,Normal,60+0,"Pterodactyl Defense: Queen Pterodactyl, Quiet Line",1. d4 g6 2. c4 Bg7 3. Nc3 c5 4. e3 cxd4 5. exd4 Nc6 6. Be3 Nf6 7. Bd3 O-O 8. d5 Ne5 9. Be2 b5 10. f4 Nxc4 11. Bxc4 bxc4 12. Qa4 Qc7 13. Nf3 Bb7 14. Rd1 Nh5 15. g3 e6 16. O-O Bxc3 17. bxc3 Bxd5 18. Ne5 d6 19. Ng4 Bc6 20. Qxc4 Qb7 21. Qb3 Qc7 22. Bd4 Rab8 23. Qc2 e5 24. fxe5 dxe5 25. Bxe5 Qb6+ 26. Qf2 Qxf2+ 27. Rxf2 Rbc8 28. Rd6 Bb5 29. Nf6+ Nxf6 30. Rfxf6 Bc4 31. a3 Rfe8 32. Rd7 Rxe5 33. Rxa7 Re2 34. h4 Rd8 35. h5 Rd1+ 36. Rf1 Rxf1+ 37. Kxf1 Re7+ 38. Kf2 Rxa7 39. Ke3 Rxa3 40. Kd4 Be6 41. h6 g5 42. Ke5 f5 43. Kxe6 Rxc3 44. Kxf5 Rxg3 45. Ke4 Rh3 46. Kf5 Rxh6 47. Kxg5 Rg6+ 48. Kf5 Kg7 49. Kf4 h5 50. Kf5 h4 51. Kf4 h3 52. Kf5 h2 53. Kf4 h1=Q 54. Ke5 Qh5+ 55. Kf4 Rg4+ 56. Kf3 Qf5+ 57. Ke2 Re4+ 58. Kd3 Qf3+ 59. Kd2 Re2+ 60. Kd1 Qd3+ 61. Kc1 Rc2+ 62. Kb1 Qb3+ 63. Ka1 Rc1#
Rated Bullet game,https://lichess.org/uy2l10mg,pink_overdoze,2104,ThePersianGulf,2132,0-1,Normal,60+0,Van Geet Opening,1. Nc3 c5 2. d4 cxd4 3. Qxd4 e6 4. Qa4 Nc6 5. Nf3 Nge7 6. g3 Ng6 7. Bg2 Be7 8. O-O O-O 9. e4 a6 10. e5 Ngxe5 11. Nxe5 Nxe5 12. Bf4 Nc6 13. Rfd1 d5 14. Ne4 b5 15. Qb3 Qb6 16. Ng5 h6 17. Nf3 Bb7 18. Be3 Bc5 19. Bxc5 Qxc5 20. c3 Na5 21. Qc2 Nc4 22. Nd4 Rac8 23. Nb3 Qc7 24. Re1 Ne5 25. Rad1 Ng6 26. h4 Rfd8 27. h5 Ne5 28. Nd4 Nc4 29. Qe2 Nd6 30. Rc1 Qe7 31. Kh2 Qg5 32. f4 Qf6 33. Nf3 Nf5 34. Ne5 Rc7 35. Ng4 Qe7 36. b3 Qa3 37. c4 bxc4 38. bxc4 Qa5 39. cxd5 Rxc1 40. Rxc1 Bxd5 41. Bxd5 Qxd5 42. Ne5 Qd2 43. Rc2 Qxe2+ 44. Rxe2 g5 45. fxg5 hxg5 46. Nc6 Rd6 47. Nb4 Kg7 48. Nc2 g4 49. a4 Nd4 50. Nxd4 Rxd4 51. a5 Ra4 52. Re5 Kf6 53. Kg1 Kxe5 54. Kf1 Rxa5 55. Ke1 Ra3 56. h6 Rxg3 57. h7 Rh3 58. h8=R Rxh8 59. Ke2 Rh3 60. Kf2 Kf4 61. Kg2 Rf3 62. Kg1 a5 63. Kg2 a4 64. Kg1 a3 65. Kg2 a2 66. Kg1 a1=Q+ 67. Kh2 Qa2+ 68. Kg1 Rb3 69. Kf1 Rb1#
Rated Bullet game,https://lichess.org/ybhn8ao2,fil77,1420,arta_321,1495,0-1,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 c6 3. h4 h5 4. g4 hxg4 5. fxg4 Bxg4 6. Bh3 Bxh3 7. Nxh3 e6 8. Nc3 Qxh4+ 9. Kd2 Qxd4+ 10. Ke1 Qxd1+ 11. Nxd1 Bc5 12. Bf4 Nf6 13. c3 Ne4 14. b4 Bb6 15. Ndf2 Nxf2 16. Nxf2 Rxh1+ 17. Nxh1 Nd7 18. Bd6 O-O-O 19. Ng3 Rh8 20. Kd2 Rh3 21. Rh1 Rxh1 22. Nxh1 Bc7 23. Ng3 Bxd6 24. Nh5 g6 25. Ng7 Be5 26. Ne8 Kd8 27. e3 Kxe8 28. Kd3 Bh2 29. e4 g5 30. exd5 exd5 31. Kd4 g4 32. c4 g3 33. Ke3 dxc4 34. Kf3 Ne5+ 35. Ke4 g2
Rated Bullet game,https://lichess.org/uvfg44sd,arta_321,1504,fil77,1411,1-0,Normal,120+0,Scandinavian Defense: Mieses-Kotroc Variation,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Nf3 c6 5. Bc4 f6 6. d3 e5 7. Be3 Bd6 8. O-O Ne7 9. Re1 Nf5 10. Ne4 Nxe3 11. fxe3 Be7 12. c3 f5 13. Ng3 f4 14. exf4 exf4 15. Ne4 Nd7 16. Qb3 Nf6 17. Bf7+ Kd7 18. Nxf6+ Bxf6 19. Re6 Kc7 20. Rae1 Bxe6 21. Rxe6 Qxd3 22. Ne5 Qd1+ 23. Kf2 Qd4+ 24. Kf3 Bxe5 25. Re7+ Kb8 26. Qxb7#
Rated Bullet game,https://lichess.org/rh5gb87a,fil77,1402,arta_321,1512,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 c6 3. h4 h5 4. g4 hxg4 5. fxg4 Bxg4 6. Bh3 Bxh3 7. Nxh3 e5 8. dxe5 Qxh4+ 9. Kd2 g5 10. Qg1 g4 11. b3 gxh3 12. Nc3 Bh6+ 13. Kd1 Bxc1 14. Kxc1 Qg5+ 15. Kb2 Qxe5 16. Rf1 d4 17. Nd1 d3+ 18. Kc1 dxe2 19. Re1 Nd7 20. Qf2 Qa1+ 21. Kd2 O-O-O 22. Qxe2 Qd4+ 23. Qd3 Qxd3+ 24. Kxd3 Rh4 25. Nf2 Nc5+ 26. Kc3 Nf6 27. Kb2 Nd5 28. Nd3 Nxd3+ 29. cxd3 Nb4 30. d4 Nd3+ 31. Kb1 Rdxd4 32. Re8+ Kd7 33. Rg8 Nb4 34. Re1 Rd2 35. Rc1 Rf4
Rated Bullet game,https://lichess.org/zp09p8o9,fil77,1394,terminator100,1555,0-1,Normal,120+0,Paleface Attack,1. d4 Nf6 2. f3 d5 3. h4 h5 4. g4 hxg4 5. fxg4 Bxg4 6. e4 dxe4
Rated Bullet game,https://lichess.org/4a6umi87,terminator100,1561,fil77,1387,1-0,Normal,120+0,Scandinavian Defense: Mieses-Kotroc Variation,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Nf3 c6 5. d4 f6 6. Bc4 e5 7. O-O Nd7 8. dxe5 b5 9. Bb3 Nxe5 10. Qxd8+ Kxd8 11. Nxe5 Kc7 12. Nf7
Rated Bullet game,https://lichess.org/kw155b18,fil77,1381,arta_321,1513,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Bf5 3. h4 h5 4. g4 hxg4 5. e4 dxe4 6. fxe4 Bxe4 7. Qxg4 Qxd4 8. Rh2 f5 9. Qg6+ Kd7 10. Rd2 Qxd2+ 11. Bxd2 Nf6 12. Nc3 Bxc2 13. Nge2 Bd3 14. Nf4 Nc6 15. Nxd3 Rd8 16. Qxf5+ e6 17. Nc5+ Kc8 18. Qxe6+ Kb8 19. Bb5 Rd6 20. N3e4 Rxe6 21. Nxe6 Bd6 22. Bxc6 bxc6 23. Nxd6 cxd6 24. Nxg7 Rg8 25. Bh6 Ng4 26. O-O-O Nxh6 27. Ne6 d5 28. Nd4 Rg4 29. Nxc6+ Kc7 30. Na5 Kd6 31. Nb7+ Ke6 32. Nd8+ Kd6 33. Nb7+ Kc6 34. Nd8+ Kc7 35. Ne6+ Kd6 36. Nd4 Rxh4 37. Nb5+ Kc5 38. Nxa7 Rc4+ 39. Kb1 Ra4 40. Nc8 Ra8 41. Ne7 Rd8 42. Rh1 Nf7 43. Rh5 Kd6 44. Ng6 Ne5 45. Nf4 Nf3 46. Nd3 d4 47. Nb4 d3 48. Na6 Kc6 49. Nb4+ Kb6 50. Nxd3 Rxd3 51. Rh6+ Kc7 52. Rh7+ Kd6 53. Rh6+ Ke7 54. Rh5 Kf6 55. Rh7 Kg6 56. Rh6+ Kxh6 57. Kc1
Rated Bullet game,https://lichess.org/bdrb4g7g,ThomasHellas,1737,pink_overdoze,2092,1/2-1/2,Time forfeit,60+0,Mieses Opening,1. d3 g6 2. d4 Bg7 3. Bf4 Nf6 4. e3 O-O 5. Nf3 d5 6. Bxc7 Nc6 7. Bxd8 Rxd8 8. Bb5 Bg4 9. Bxc6 bxc6 10. h3 Bf5 11. g4 Be4 12. Nc3 Rab8 13. Nxe4 Nxe4 14. b3 c5 15. dxc5 Bxa1 16. Qxa1 Nxc5 17. Qe5 e6 18. Nd4 Nd7 19. Qd6 Rbc8 20. Nxe6 fxe6 21. Qxe6+ Kg7 22. Qxd5 Nf6 23. Qe6 Re8 24. Qa6 Rc7 25. O-O Ree7 26. Rd1 Rxc2 27. b4 Rf7 28. b5 Ne4 29. Qa4 Rfxf2 30. Rd7+ Kh6 31. Qxe4 Rxa2 32. Rd1 Rh2 33. Rf1 Rhd2 34. Qf4+ Kg7 35. Qe5+ Kh6 36. g5+ Kh5 37. Qg3 Rg2+ 38. Qxg2 Rxg2+ 39. Kxg2 Kxg5 40. Rf7 Kh6 41. Rxa7 g5 42. Rd7 Kh5 43. Rxh7+ Kg6 44. Ra7 Kf5 45. b6 Ke4 46. b7 Kd3 47. b8=Q Ke2 48. Re7 g4 49. Qf8 Kd3 50. Qf2 gxh3+ 51. Kxh3 Kc4 52. Rc7+ Kd5 53. Qd2+ Ke6 54. Rc6+ Ke5 55. Qd7 Ke4
